;Estacion;Anio;Mes;Hora;Localidad;mean_CO_granular;mean_NO2_granular;mean_O3_granular;mean_PM10_granular;mean_PM25_granular;mean_SO2_granular;mean_CO_local;mean_NO2_local;mean_O3_local;mean_PM10_local;mean_PM25_local;mean_SO2_local
18661;USAQUEN;2021;9;17;USAQUEN;459.303;18.0276;50.0828;15.5733;8.2069;1.4767;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18662;USAQUEN;2021;9;18;USAQUEN;490.1019;20.3249;45.6783;16.3333;7.3333;1.5161;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18663;USAQUEN;2021;9;19;USAQUEN;482.886;18.309;43.9979;15.1862;5.6538;1.5003;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18664;USAQUEN;2021;9;20;USAQUEN;442.6901;17.8344;42.8283;15.6633;5.5;1.3591;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18665;USAQUEN;2021;9;21;USAQUEN;418.6396;17.1416;41.2161;12.2367;4.6087;1.2557;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18666;USAQUEN;2021;9;22;USAQUEN;367.0435;14.5649;43.17;12.1643;4.4583;1.15;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18667;USAQUEN;2021;9;23;USAQUEN;302.3484;11.1261;45.4761;12.9552;5.5417;1.097;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18668;USAQUEN;2021;10;0;USAQUEN;486.1168;21.1795;26.8066;18.1966;12.1212;1.748;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18669;USAQUEN;2021;10;1;USAQUEN;440.8298;20.6242;25.0475;17.5935;10.7647;1.7472;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18670;USAQUEN;2021;10;2;USAQUEN;394.9991;18.2527;25.0214;18.5655;10.2121;1.729;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18671;USAQUEN;2021;10;3;USAQUEN;394.2474;18.2345;23.7856;15.2156;9.6667;1.7384;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18672;USAQUEN;2021;10;4;USAQUEN;447.8656;21.2145;19.7578;14.6333;8.697;2.0505;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18673;USAQUEN;2021;10;5;USAQUEN;674.1583;26.4313;16.1116;18.3939;9.0;2.8019;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18674;USAQUEN;2021;10;6;USAQUEN;1023.1503;31.7964;15.7632;25.3758;12.9062;3.7171;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18675;USAQUEN;2021;10;7;USAQUEN;887.9082;31.8439;23.9147;32.9091;18.2727;3.4019;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18676;USAQUEN;2021;10;8;USAQUEN;647.8115;26.2925;37.0629;29.1333;17.2059;2.6903;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18677;USAQUEN;2021;10;9;USAQUEN;538.2204;22.3181;46.7481;25.6367;16.2941;2.3662;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18678;USAQUEN;2021;10;10;USAQUEN;467.0383;19.2628;55.2582;22.9156;13.6667;2.0759;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18679;USAQUEN;2021;10;11;USAQUEN;458.1017;19.2416;59.3942;20.0148;14.1471;1.8782;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18680;USAQUEN;2021;10;12;USAQUEN;444.4093;17.6015;60.6337;22.2897;13.5152;2.0192;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18681;USAQUEN;2021;10;13;USAQUEN;483.0467;19.5288;63.0887;20.2655;14.0938;2.0266;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18682;USAQUEN;2021;10;14;USAQUEN;545.957;22.9604;60.1899;25.24;14.3226;2.1015;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18683;USAQUEN;2021;10;15;USAQUEN;563.8751;24.816;57.7171;23.8267;15.0;2.0973;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18684;USAQUEN;2021;10;16;USAQUEN;632.426;29.5073;49.3838;22.9613;15.6429;2.1801;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18685;USAQUEN;2021;10;17;USAQUEN;746.5649;33.1765;37.4583;23.8367;13.8438;2.2212;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18686;USAQUEN;2021;10;18;USAQUEN;952.5195;34.6788;27.9873;23.3567;11.9286;2.5712;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18687;USAQUEN;2021;10;19;USAQUEN;870.1516;32.7504;26.2285;26.5375;13.9333;2.437;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18688;USAQUEN;2021;10;20;USAQUEN;803.5466;31.3344;24.6861;25.471;12.4839;2.2638;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18689;USAQUEN;2021;10;21;USAQUEN;742.9839;31.1603;24.3906;22.2323;10.9394;2.1514;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18690;USAQUEN;2021;10;22;USAQUEN;722.5682;29.2069;23.7496;21.375;11.0;2.0174;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18691;USAQUEN;2021;10;23;USAQUEN;653.0006;26.0538;24.4515;21.02;11.75;2.0302;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18692;USAQUEN;2021;11;0;USAQUEN;615.1681;30.7189;16.8331;26.73;16.8667;2.1258;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18693;USAQUEN;2021;11;1;USAQUEN;541.2992;28.4238;17.0721;25.0356;16.1724;2.12;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18694;USAQUEN;2021;11;2;USAQUEN;482.2021;24.2235;18.221;22.8267;15.0333;2.0662;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18695;USAQUEN;2021;11;3;USAQUEN;445.1699;22.6391;18.5624;21.9414;13.8667;1.9408;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18696;USAQUEN;2021;11;4;USAQUEN;468.5404;23.6573;16.4765;21.9143;13.2333;2.2156;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18697;USAQUEN;2021;11;5;USAQUEN;733.0314;27.1881;12.913;23.1567;12.8333;3.1742;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18698;USAQUEN;2021;11;6;USAQUEN;1085.9926;31.9968;12.5375;33.6034;19.4;4.2733;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18699;USAQUEN;2021;11;7;USAQUEN;1015.8518;33.8195;17.5975;39.4833;23.0333;4.3397;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18700;USAQUEN;2021;11;8;USAQUEN;749.6324;30.1233;29.3511;37.1067;22.6667;3.7956;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18701;USAQUEN;2021;11;9;USAQUEN;493.7507;21.5826;43.1959;31.6655;20.7;2.7504;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18702;USAQUEN;2021;11;10;USAQUEN;414.6503;18.062;51.6822;23.4857;16.4667;2.1334;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18703;USAQUEN;2021;11;11;USAQUEN;368.2503;16.5071;59.3773;21.3423;15.8276;2.1288;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18704;USAQUEN;2021;11;12;USAQUEN;410.9696;19.2889;63.9288;23.178;16.8148;2.2357;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18705;USAQUEN;2021;11;13;USAQUEN;484.2066;23.042;66.457;24.5358;15.9655;2.2391;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18706;USAQUEN;2021;11;14;USAQUEN;553.9845;27.9731;61.9009;29.9982;17.069;2.3892;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18707;USAQUEN;2021;11;15;USAQUEN;645.6992;34.3322;52.5755;32.9333;17.8667;2.4624;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18708;USAQUEN;2021;11;16;USAQUEN;667.8923;34.9633;44.2552;31.4467;17.7667;2.3974;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18709;USAQUEN;2021;11;17;USAQUEN;856.4587;42.1877;32.612;31.3237;18.2069;2.5378;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18710;USAQUEN;2021;11;18;USAQUEN;955.2966;42.3721;26.5717;32.3226;17.0;2.7115;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18711;USAQUEN;2021;11;19;USAQUEN;974.8374;38.9646;24.3444;29.9105;12.931;2.7291;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18712;USAQUEN;2021;11;20;USAQUEN;874.1005;32.5643;23.5904;30.8862;14.2414;2.6376;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18713;USAQUEN;2021;11;21;USAQUEN;835.0523;34.9135;19.2861;28.7767;14.8;2.2919;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18714;USAQUEN;2021;11;22;USAQUEN;751.7753;33.3964;17.4262;27.6667;15.6;2.2252;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18715;USAQUEN;2021;11;23;USAQUEN;725.6424;32.7507;15.8962;27.5241;16.7931;2.3395;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18716;USAQUEN;2021;12;0;USAQUEN;472.8249;21.8673;20.821;21.8065;10.5806;1.6409;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18717;USAQUEN;2021;12;1;USAQUEN;499.3583;21.517;19.1664;21.5279;11.4;1.9416;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18718;USAQUEN;2021;12;2;USAQUEN;479.8638;20.7422;17.7605;21.3339;12.8667;1.861;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18719;USAQUEN;2021;12;3;USAQUEN;437.9618;19.4801;17.5346;22.1066;13.0;1.8329;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18720;USAQUEN;2021;12;4;USAQUEN;415.9292;19.5095;16.9445;20.3903;12.0323;1.9688;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18721;USAQUEN;2021;12;5;USAQUEN;685.9177;24.3549;12.9399;23.19;12.7742;2.6775;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18722;USAQUEN;2021;12;6;USAQUEN;1070.2702;28.4617;11.2155;30.2387;15.8387;3.5968;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18723;USAQUEN;2021;12;7;USAQUEN;935.9458;25.062;18.3231;35.2871;17.4516;3.4835;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18724;USAQUEN;2021;12;8;USAQUEN;664.0413;23.4884;28.9056;32.7548;16.5161;3.1818;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18725;USAQUEN;2021;12;9;USAQUEN;472.5708;18.2077;38.2363;31.3633;16.2903;2.2433;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18726;USAQUEN;2021;12;10;USAQUEN;369.9357;13.4249;45.8225;24.3097;13.5161;2.4097;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18727;USAQUEN;2021;12;11;USAQUEN;344.5189;12.4039;51.3222;20.8833;12.0;2.6374;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18728;USAQUEN;2021;12;12;USAQUEN;335.1141;11.8164;56.2224;20.4066;14.0333;1.9826;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18729;USAQUEN;2021;12;13;USAQUEN;371.5285;13.7526;57.6865;20.7839;13.7097;1.8932;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18730;USAQUEN;2021;12;14;USAQUEN;460.5496;19.2939;65.5434;27.9033;15.1724;1.9997;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18731;USAQUEN;2021;12;15;USAQUEN;514.5543;23.5715;59.6702;33.0117;15.6207;1.9107;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18732;USAQUEN;2021;12;16;USAQUEN;554.6298;25.6607;49.6737;31.9613;15.4194;1.7284;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18733;USAQUEN;2021;12;17;USAQUEN;658.2734;31.5897;41.6122;31.7254;15.1071;1.7097;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18734;USAQUEN;2021;12;18;USAQUEN;760.3222;34.6735;34.0648;31.6767;14.2759;1.7122;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18735;USAQUEN;2021;12;19;USAQUEN;782.7779;35.0687;27.9799;33.4983;16.8966;1.6897;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18736;USAQUEN;2021;12;20;USAQUEN;720.3847;31.7607;24.5855;31.6581;16.1613;1.6535;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18737;USAQUEN;2021;12;21;USAQUEN;676.7847;29.1966;22.5979;28.7194;15.6774;1.5814;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18738;USAQUEN;2021;12;22;USAQUEN;602.1517;26.2715;22.4875;28.2323;14.1935;1.7025;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18739;USAQUEN;2021;12;23;USAQUEN;524.2734;23.1014;22.3577;25.2241;12.8;1.6501;525.2124;19.3235;32.5589;21.4672;11.9494;2.1485
18740;USAQUEN;2022;1;0;USAQUEN;381.583;20.5768;33.1151;23.4903;15.9091;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18741;USAQUEN;2022;1;1;USAQUEN;350.7586;19.8344;32.0855;23.2613;15.0909;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18742;USAQUEN;2022;1;2;USAQUEN;341.7829;18.796;31.8134;21.4733;15.0909;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18743;USAQUEN;2022;1;3;USAQUEN;318.4078;18.4277;30.7971;21.629;13.2727;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18744;USAQUEN;2022;1;4;USAQUEN;346.2809;21.7518;25.6626;20.7833;13.4545;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18745;USAQUEN;2022;1;5;USAQUEN;512.1673;26.9088;21.837;22.1774;15.3636;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18746;USAQUEN;2022;1;6;USAQUEN;768.4598;30.49;19.4017;28.7387;17.9091;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18747;USAQUEN;2022;1;7;USAQUEN;820.8331;30.6522;22.463;33.7387;18.0;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18748;USAQUEN;2022;1;8;USAQUEN;614.3943;26.8118;34.3318;34.9742;19.7273;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18749;USAQUEN;2022;1;9;USAQUEN;423.7807;19.2514;49.8586;33.171;21.1667;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18750;USAQUEN;2022;1;10;USAQUEN;363.2605;16.6812;60.6113;28.3355;16.0833;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18751;USAQUEN;2022;1;11;USAQUEN;334.9815;15.1786;69.7125;24.9226;14.4167;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18752;USAQUEN;2022;1;12;USAQUEN;324.4865;14.1715;74.4438;26.98;16.5;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18753;USAQUEN;2022;1;13;USAQUEN;335.0542;13.6685;72.8643;28.2581;18.5;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18754;USAQUEN;2022;1;14;USAQUEN;343.983;14.0184;74.1774;31.9194;16.3333;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18755;USAQUEN;2022;1;15;USAQUEN;368.5669;15.674;72.0855;34.8387;17.5;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18756;USAQUEN;2022;1;16;USAQUEN;397.1529;17.4475;63.0637;32.3774;14.8182;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18757;USAQUEN;2022;1;17;USAQUEN;459.2105;20.5858;54.806;30.7516;16.6667;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18758;USAQUEN;2022;1;18;USAQUEN;495.57;22.1356;47.8577;28.9484;17.0;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18759;USAQUEN;2022;1;19;USAQUEN;545.1936;24.9796;42.0245;27.8839;14.3636;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18760;USAQUEN;2022;1;20;USAQUEN;528.5183;25.0414;39.1629;28.0355;14.5455;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18761;USAQUEN;2022;1;21;USAQUEN;534.9863;24.8464;36.8161;27.0903;16.0;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18762;USAQUEN;2022;1;22;USAQUEN;505.7363;25.8837;34.5024;28.5774;18.6364;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18763;USAQUEN;2022;1;23;USAQUEN;432.3104;23.9496;32.8944;25.2733;15.4;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18764;USAQUEN;2022;2;0;USAQUEN;539.4797;24.9609;36.3595;29.0357;18.6071;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18765;USAQUEN;2022;2;1;USAQUEN;495.2989;23.7524;36.338;28.0111;18.5714;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18766;USAQUEN;2022;2;2;USAQUEN;444.9466;21.6086;37.2462;27.7889;17.7857;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18767;USAQUEN;2022;2;3;USAQUEN;392.0244;19.1209;40.4727;25.3036;17.2143;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18768;USAQUEN;2022;2;4;USAQUEN;434.4671;21.3949;37.6614;26.1929;17.5;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18769;USAQUEN;2022;2;5;USAQUEN;616.8439;27.1154;32.5089;32.2821;18.6429;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18770;USAQUEN;2022;2;6;USAQUEN;898.9096;31.6738;30.8331;36.6259;22.3929;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18771;USAQUEN;2022;2;7;USAQUEN;807.7347;27.2872;37.1791;38.2;24.3571;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18772;USAQUEN;2022;2;8;USAQUEN;628.3187;23.8562;45.106;34.1704;20.75;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18773;USAQUEN;2022;2;9;USAQUEN;511.7789;20.1085;53.8549;32.3393;19.8571;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18774;USAQUEN;2022;2;10;USAQUEN;447.4408;17.3053;60.7362;27.8571;17.4643;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18775;USAQUEN;2022;2;11;USAQUEN;426.0909;17.0776;67.4092;26.0852;18.2857;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18776;USAQUEN;2022;2;12;USAQUEN;426.8179;17.1321;73.2756;25.6179;16.9643;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18777;USAQUEN;2022;2;13;USAQUEN;450.6102;18.1395;77.5542;27.5786;18.1071;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18778;USAQUEN;2022;2;14;USAQUEN;502.4586;22.8274;80.3056;32.0179;20.4286;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18779;USAQUEN;2022;2;15;USAQUEN;611.8444;29.9035;69.9789;35.4111;20.6071;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18780;USAQUEN;2022;2;16;USAQUEN;681.8235;34.3004;58.8345;36.6429;19.6786;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18781;USAQUEN;2022;2;17;USAQUEN;685.634;31.8068;53.0696;33.4107;20.75;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18782;USAQUEN;2022;2;18;USAQUEN;760.2655;33.3339;42.5785;31.0964;19.0714;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18783;USAQUEN;2022;2;19;USAQUEN;850.2367;37.6084;37.2239;29.9857;20.1429;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18784;USAQUEN;2022;2;20;USAQUEN;792.4331;34.3062;35.4402;33.5815;20.8571;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18785;USAQUEN;2022;2;21;USAQUEN;806.1944;33.02;31.7066;31.3;19.7857;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18786;USAQUEN;2022;2;22;USAQUEN;696.0845;30.6149;32.6634;31.9607;19.0357;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18787;USAQUEN;2022;2;23;USAQUEN;584.0016;27.138;35.4304;32.0852;18.5185;;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18788;USAQUEN;2022;3;0;USAQUEN;522.7861;21.6367;29.8872;24.856;17.75;0.5385;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18789;USAQUEN;2022;3;1;USAQUEN;453.5104;19.4825;31.4568;25.3593;16.5357;0.389;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18790;USAQUEN;2022;3;2;USAQUEN;374.4909;15.0407;32.9165;21.756;16.5357;0.3367;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18791;USAQUEN;2022;3;3;USAQUEN;372.5999;15.0548;31.1745;21.0923;15.3214;0.3602;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18792;USAQUEN;2022;3;4;USAQUEN;401.7251;17.6146;29.1394;20.7077;16.6071;0.5001;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18793;USAQUEN;2022;3;5;USAQUEN;583.0237;23.4543;24.9206;23.15;15.9643;1.2142;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18794;USAQUEN;2022;3;6;USAQUEN;937.1501;27.4669;22.8745;29.8885;20.9643;2.1347;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18795;USAQUEN;2022;3;7;USAQUEN;903.5928;27.1041;27.1008;35.7923;21.4286;1.7328;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18796;USAQUEN;2022;3;8;USAQUEN;703.7268;25.0786;35.8872;34.1808;20.1786;1.2083;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18797;USAQUEN;2022;3;9;USAQUEN;509.0779;18.5849;45.1046;30.7923;18.75;0.6716;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18798;USAQUEN;2022;3;10;USAQUEN;418.4681;14.4081;52.1787;24.9958;18.0714;0.4899;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18799;USAQUEN;2022;3;11;USAQUEN;428.1736;15.4834;55.644;20.6423;15.3929;0.4926;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18800;USAQUEN;2022;3;12;USAQUEN;400.6196;14.4265;60.2641;23.5185;15.0034;0.4998;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18801;USAQUEN;2022;3;13;USAQUEN;418.2537;14.4632;61.168;24.9808;16.3448;0.6288;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18802;USAQUEN;2022;3;14;USAQUEN;447.5514;16.9854;60.4794;27.1308;18.4138;0.6576;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18803;USAQUEN;2022;3;15;USAQUEN;510.7801;21.5479;58.4834;27.124;18.7793;0.7554;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18804;USAQUEN;2022;3;16;USAQUEN;571.9152;25.8527;52.9383;30.1231;20.3034;0.8017;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18805;USAQUEN;2022;3;17;USAQUEN;649.3256;29.6827;47.4809;32.8407;19.7931;0.8892;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18806;USAQUEN;2022;3;18;USAQUEN;719.8862;32.7558;38.8412;30.9963;19.1379;0.8094;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18807;USAQUEN;2022;3;19;USAQUEN;722.6188;31.1723;34.334;32.3962;18.8929;0.7971;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18808;USAQUEN;2022;3;20;USAQUEN;741.9203;31.0307;30.9207;30.0333;18.5;0.9595;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18809;USAQUEN;2022;3;21;USAQUEN;656.1064;25.1812;32.7508;30.2667;20.1107;0.8535;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18810;USAQUEN;2022;3;22;USAQUEN;621.3232;23.5447;31.6566;27.4;18.3929;0.7752;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18811;USAQUEN;2022;3;23;USAQUEN;577.9631;23.555;30.1804;26.204;18.2308;0.6768;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18812;USAQUEN;2022;4;0;USAQUEN;460.6475;13.9488;32.9909;20.3448;13.7931;1.4023;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18813;USAQUEN;2022;4;1;USAQUEN;442.0073;14.1705;30.7008;19.6407;13.6667;1.3719;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18814;USAQUEN;2022;4;2;USAQUEN;405.59;12.8527;31.8635;18.375;13.0;1.3356;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18815;USAQUEN;2022;4;3;USAQUEN;396.4896;14.4473;29.912;18.45;12.5;1.4107;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18816;USAQUEN;2022;4;4;USAQUEN;388.3176;15.2756;29.2147;20.4731;14.4667;1.4348;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18817;USAQUEN;2022;4;5;USAQUEN;533.7073;19.6572;26.4255;20.2333;15.4333;1.9691;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18818;USAQUEN;2022;4;6;USAQUEN;804.6556;24.4444;24.1807;25.0185;17.9;2.4734;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18819;USAQUEN;2022;4;7;USAQUEN;750.7071;21.6586;29.5274;27.0321;18.0;2.1828;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18820;USAQUEN;2022;4;8;USAQUEN;645.0309;20.4135;35.1442;24.2704;16.6667;1.8012;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18821;USAQUEN;2022;4;9;USAQUEN;567.793;19.0634;40.697;23.0852;16.8;1.6758;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18822;USAQUEN;2022;4;10;USAQUEN;450.2174;15.3236;44.8802;21.2231;16.3103;1.4658;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18823;USAQUEN;2022;4;11;USAQUEN;414.1241;13.5127;48.6375;18.6536;13.7931;1.3572;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18824;USAQUEN;2022;4;12;USAQUEN;392.9068;13.8262;52.6782;20.3536;14.1333;1.559;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18825;USAQUEN;2022;4;13;USAQUEN;426.5424;14.2568;52.6242;19.3893;11.9667;1.5126;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18826;USAQUEN;2022;4;14;USAQUEN;475.5926;17.5248;49.3318;19.8704;13.5517;1.5906;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18827;USAQUEN;2022;4;15;USAQUEN;493.3996;18.7638;47.0413;20.8857;15.8276;1.6764;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18828;USAQUEN;2022;4;16;USAQUEN;549.3005;21.7154;44.655;23.0138;15.9;1.7885;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
18829;USAQUEN;2022;4;17;USAQUEN;601.6465;22.5991;39.971;21.7857;16.1333;1.7574;556.9866;21.5215;33.5809;22.8363;13.1548;1.593
