;variable;localidad;year_start;year_end;mean;std;n;confidence_level;ci_lower;ci_upper
1768;PM25;ENGATIVÁ;2022;2023;15.52482312087272;9.38601729576197;32017;90%;15.438539004581118;15.61110723716432
1769;PM25;ENGATIVÁ;2022;2023;15.52482312087272;9.38601729576197;32017;99%;15.389698650691503;15.659947591053935
1770;PM25;ENGATIVÁ;2023;2023;15.118823913171024;9.562380301181845;15285;95%;14.967218127602997;15.27042969873905
1771;PM25;ENGATIVÁ;2023;2023;15.118823913171024;9.562380301181845;15285;90%;14.991594691277156;15.246053135064892
1772;PM25;ENGATIVÁ;2023;2023;15.118823913171024;9.562380301181845;15285;99%;14.919571032335693;15.318076794006355
1773;PM25;FONTIBÓN;2020;2021;20.36335169614381;12.5763873374372;3449;95%;19.943486499802535;20.783216892485083
1774;PM25;FONTIBÓN;2020;2021;20.36335169614381;12.5763873374372;3449;90%;20.01101874337713;20.71568464891049
1775;PM25;FONTIBÓN;2020;2021;20.36335169614381;12.5763873374372;3449;99%;19.811443479126606;20.915259913161012
1776;PM25;FONTIBÓN;2020;2022;21.64600199249289;12.868609620486254;11936;95%;21.415117716148597;21.876886268837186
1777;PM25;FONTIBÓN;2020;2022;21.64600199249289;12.868609620486254;11936;90%;21.45224241040914;21.83976157457664
1778;PM25;FONTIBÓN;2020;2022;21.64600199249289;12.868609620486254;11936;99%;21.3425508610907;21.949453123895083
1779;PM25;FONTIBÓN;2020;2023;20.313254832289573;12.563700915542237;29767;95%;20.170524654592995;20.45598500998615
1780;PM25;FONTIBÓN;2020;2023;20.313254832289573;12.563700915542237;29767;90%;20.19347303402532;20.433036630553826
1781;PM25;FONTIBÓN;2020;2023;20.313254832289573;12.563700915542237;29767;99%;20.125671181146817;20.50083848343233
1782;PM25;FONTIBÓN;2021;2021;20.36335169614381;12.5763873374372;3449;95%;19.943486499802535;20.783216892485083
1783;PM25;FONTIBÓN;2021;2021;20.36335169614381;12.5763873374372;3449;90%;20.01101874337713;20.71568464891049
1784;PM25;FONTIBÓN;2021;2021;20.36335169614381;12.5763873374372;3449;99%;19.811443479126606;20.915259913161012
1785;PM25;FONTIBÓN;2021;2022;21.64600199249289;12.868609620486254;11936;95%;21.415117716148597;21.876886268837186
1786;PM25;FONTIBÓN;2021;2022;21.64600199249289;12.868609620486254;11936;90%;21.45224241040914;21.83976157457664
1787;PM25;FONTIBÓN;2021;2022;21.64600199249289;12.868609620486254;11936;99%;21.3425508610907;21.949453123895083
1788;PM25;FONTIBÓN;2021;2023;20.313254832289573;12.563700915542237;29767;95%;20.170524654592995;20.45598500998615
1789;PM25;FONTIBÓN;2021;2023;20.313254832289573;12.563700915542237;29767;90%;20.19347303402532;20.433036630553826
1790;PM25;FONTIBÓN;2021;2023;20.313254832289573;12.563700915542237;29767;99%;20.125671181146817;20.50083848343233
1791;PM25;FONTIBÓN;2022;2022;22.167253420807725;12.949958857815963;8487;95%;21.8917028426371;22.442803998978352
1792;PM25;FONTIBÓN;2022;2022;22.167253420807725;12.949958857815963;8487;90%;21.936011825243995;22.398495016371456
1793;PM25;FONTIBÓN;2022;2022;22.167253420807725;12.949958857815963;8487;99%;21.805088767932016;22.529418073683434
1794;PM25;FONTIBÓN;2022;2023;20.306689588599582;12.562261738835245;26318;95%;20.15491136626208;20.458467810937083
1795;PM25;FONTIBÓN;2022;2023;20.306689588599582;12.562261738835245;26318;90%;20.179314663621756;20.434064513577407
1796;PM25;FONTIBÓN;2022;2023;20.306689588599582;12.562261738835245;26318;99%;20.107213898732226;20.506165278466938
1797;PM25;FONTIBÓN;2023;2023;19.4211192199186;12.27516662269624;17831;95%;19.240934848356076;19.601303591481127
1798;PM25;FONTIBÓN;2023;2023;19.4211192199186;12.27516662269624;17831;90%;19.269906137023792;19.57233230281341
1799;PM25;FONTIBÓN;2023;2023;19.4211192199186;12.27516662269624;17831;99%;19.184307539548758;19.657930900288445
1800;PM25;KENNEDY;2020;2020;25.070926907693053;15.54711522577144;17238;95%;24.838821656093888;25.30303215929222
1801;PM25;KENNEDY;2020;2020;25.070926907693053;15.54711522577144;17238;90%;24.87614124946467;25.265712565921437
1802;PM25;KENNEDY;2020;2020;25.070926907693053;15.54711522577144;17238;99%;24.765876540380745;25.37597727500536
1803;PM25;KENNEDY;2020;2021;25.76487119634605;15.705953827307587;36974;95%;25.604775961177072;25.924966431515028
1804;PM25;KENNEDY;2020;2021;25.76487119634605;15.705953827307587;36974;90%;25.63051607162346;25.89922632106864
1805;PM25;KENNEDY;2020;2021;25.76487119634605;15.705953827307587;36974;99%;25.554466418069385;25.975275974622715
1806;PM25;KENNEDY;2020;2022;25.33978456305543;15.244770254168698;46442;95%;25.201132978694748;25.478436147416115
1807;PM25;KENNEDY;2020;2022;25.33978456305543;15.244770254168698;46442;90%;25.22342519694731;25.456143929163552
1808;PM25;KENNEDY;2020;2022;25.33978456305543;15.244770254168698;46442;99%;25.157562753091664;25.5220063730192
1809;PM25;KENNEDY;2020;2023;24.787960776126535;14.99880732266391;55004;95%;24.66261282563511;24.91330872661796
1810;PM25;KENNEDY;2020;2023;24.787960776126535;14.99880732266391;55004;90%;24.682766003104675;24.893155549148396
1811;PM25;KENNEDY;2020;2023;24.787960776126535;14.99880732266391;55004;99%;24.623223553326838;24.952697998926233
1812;PM25;KENNEDY;2021;2021;26.370982447247975;15.818890832497493;19736;95%;26.150272865284233;26.591692029211718
1813;PM25;KENNEDY;2021;2021;26.370982447247975;15.818890832497493;19736;90%;26.18575979259053;26.55620510190542
1814;PM25;KENNEDY;2021;2021;26.370982447247975;15.818890832497493;19736;99%;26.080910623104366;26.661054271391585
1815;PM25;KENNEDY;2021;2022;25.49848091503244;15.06147584044266;29204;95%;25.32573314453879;25.671228685526092
1816;PM25;KENNEDY;2021;2022;25.49848091503244;15.06147584044266;29204;90%;25.353507825783037;25.643454004281846
1817;PM25;KENNEDY;2021;2022;25.49848091503244;15.06147584044266;29204;99%;25.271446431524655;25.725515398540228
1818;PM25;KENNEDY;2021;2023;24.658803063476437;14.74016392515888;37766;95%;24.510136319694894;24.80746980725798
1819;PM25;KENNEDY;2021;2023;24.658803063476437;14.74016392515888;37766;90%;24.5340389373027;24.783567189650174
1820;PM25;KENNEDY;2021;2023;24.658803063476437;14.74016392515888;37766;99%;24.463418229956574;24.8541878969963
1821;PM25;KENNEDY;2022;2022;23.679755710152243;13.161285447106753;9468;95%;23.414617205157953;23.944894215146533
1822;PM25;KENNEDY;2022;2022;23.679755710152243;13.161285447106753;9468;90%;23.45725113766765;23.902260282636835
1823;PM25;KENNEDY;2022;2022;23.679755710152243;13.161285447106753;9468;99%;23.331278939873712;24.028232480430773
1824;PM25;KENNEDY;2022;2023;22.78461713346452;13.209027555184521;18030;95%;22.59179795381218;22.977436313116858
1825;PM25;KENNEDY;2022;2023;22.78461713346452;13.209027555184521;18030;90%;22.622800725804318;22.94643354112472
1826;PM25;KENNEDY;2022;2023;22.78461713346452;13.209027555184521;18030;99%;22.53119995970243;23.038034307226607
1827;PM25;KENNEDY;2023;2023;21.794758216846972;13.191849758861244;8562;95%;21.51529311635188;22.074223317342064
1828;PM25;KENNEDY;2023;2023;21.794758216846972;13.191849758861244;8562;90%;21.56023149176443;22.029284941929514
1829;PM25;KENNEDY;2023;2023;21.794758216846972;13.191849758861244;8562;99%;21.427448851026643;22.1620675826673
1830;PM25;PUENTE ARANDA;2020;2020;19.60421505215024;13.675975818385753;10892;95%;19.347352456695933;19.86107764760455
1831;PM25;PUENTE ARANDA;2020;2020;19.60421505215024;13.675975818385753;10892;90%;19.388654787933515;19.819775316366968
1832;PM25;PUENTE ARANDA;2020;2020;19.60421505215024;13.675975818385753;10892;99%;19.266618730136862;19.94181137416362
1833;PM25;PUENTE ARANDA;2020;2021;18.430537915457126;13.0560612802827;27977;95%;18.27754247462504;18.583533356289212
1834;PM25;PUENTE ARANDA;2020;2021;18.430537915457126;13.0560612802827;27977;90%;18.30214139737383;18.558934433540422
1835;PM25;PUENTE ARANDA;2020;2021;18.430537915457126;13.0560612802827;27977;99%;18.229462803319816;18.631613027594437
1836;PM25;PUENTE ARANDA;2020;2022;17.739144687889723;12.2395607294654;45040;95%;17.626106183465232;17.852183192314214
1837;PM25;PUENTE ARANDA;2020;2022;17.739144687889723;12.2395607294654;45040;90%;17.644280382677856;17.83400899310159
1838;PM25;PUENTE ARANDA;2020;2022;17.739144687889723;12.2395607294654;45040;99%;17.5905846075324;17.887704768247048
1839;PM25;PUENTE ARANDA;2020;2023;16.69253324319961;11.992134741091759;62223;95%;16.59830576559476;16.78676072080446
