"Estacion","Fecha inicial","Fecha final","SO2"
"SUBA","2019-12-09 21:00","2019-12-09 21:59","0.837952"
"SUBA","2019-12-09 20:00","2019-12-09 20:59","0.314232"
"SUBA","2019-12-09 18:00","2019-12-09 18:59","0.026186"
"SUBA","2019-12-09 17:00","2019-12-09 17:59","0.52372"
"SUBA","2019-12-09 16:00","2019-12-09 16:59","1.283114"
"SUBA","2019-12-09 15:00","2019-12-09 15:59","2.016322"
"SUBA","2019-12-09 14:00","2019-12-09 14:59","1.230742"
"SUBA","2019-12-09 13:00","2019-12-09 13:59","1.492602"
"SUBA","2019-12-09 12:00","2019-12-09 12:59","3.325622"
"SUBA","2019-12-09 11:00","2019-12-09 11:59","3.482738"
"SUBA","2019-12-09 10:00","2019-12-09 10:59","3.849342"
"SUBA","2019-12-09 09:00","2019-12-09 09:59","4.58255"
"SUBA","2019-12-09 08:00","2019-12-09 08:59","6.913104"
"SUBA","2019-12-09 07:00","2019-12-09 07:59","7.096406"
"SUBA","2019-12-09 06:00","2019-12-09 06:59","4.32069"
"SUBA","2019-12-09 05:00","2019-12-09 05:59","3.79697"
"SUBA","2019-12-09 04:00","2019-12-09 04:59","3.66604"
"SUBA","2019-12-09 03:00","2019-12-09 03:59","3.823156"
"SUBA","2019-12-09 02:00","2019-12-09 02:59","3.79697"
"SUBA","2019-12-09 01:00","2019-12-09 01:59","3.351808"
"SUBA","2019-12-09 00:00","2019-12-09 00:59","3.692226"
"SUBA","2019-12-08 23:00","2019-12-08 23:59","4.137388"
"SUBA","2019-12-08 22:00","2019-12-08 22:59","3.901714"
"SUBA","2019-12-08 21:00","2019-12-08 21:59","3.299436"
"SUBA","2019-12-08 20:00","2019-12-08 20:59","3.14232"
"SUBA","2019-12-08 19:00","2019-12-08 19:59","3.27325"
"SUBA","2019-12-08 18:00","2019-12-08 18:59","3.194692"
"SUBA","2019-12-08 17:00","2019-12-08 17:59","3.325622"
"SUBA","2019-12-08 16:00","2019-12-08 16:59","3.351808"
"SUBA","2019-12-08 15:00","2019-12-08 15:59","3.508924"
"SUBA","2019-12-08 14:00","2019-12-08 14:59","3.53511"
"SUBA","2019-12-08 13:00","2019-12-08 13:59","3.639854"
"SUBA","2019-12-08 12:00","2019-12-08 12:59","4.18976"
"SUBA","2019-12-08 11:00","2019-12-08 11:59","5.001526"
"SUBA","2019-12-08 10:00","2019-12-08 10:59","4.503992"
"SUBA","2019-12-08 09:00","2019-12-08 09:59","4.739666"
"SUBA","2019-12-08 08:00","2019-12-08 08:59","4.922968"
"SUBA","2019-12-08 07:00","2019-12-08 07:59","3.456552"
"SUBA","2019-12-08 06:00","2019-12-08 06:59","2.906646"
"SUBA","2019-12-08 05:00","2019-12-08 05:59","3.116134"
"SUBA","2019-12-08 04:00","2019-12-08 04:59","3.01139"
"SUBA","2019-12-08 03:00","2019-12-08 03:59","3.116134"
"SUBA","2019-12-08 02:00","2019-12-08 02:59","3.14232"
"SUBA","2019-12-08 01:00","2019-12-08 01:59","3.247064"
"SUBA","2019-12-08 00:00","2019-12-08 00:59","3.220878"
"SUBA","2019-12-07 23:00","2019-12-07 23:59","3.40418"
"SUBA","2019-12-07 22:00","2019-12-07 22:59","3.377994"
"SUBA","2019-12-07 21:00","2019-12-07 21:59","3.430366"
"SUBA","2019-12-07 20:00","2019-12-07 20:59","3.53511"
"SUBA","2019-12-07 19:00","2019-12-07 19:59","3.613668"
"SUBA","2019-12-07 18:00","2019-12-07 18:59","3.508924"
"SUBA","2019-12-07 17:00","2019-12-07 17:59","3.875528"
"SUBA","2019-12-07 16:00","2019-12-07 16:59","4.399248"
"SUBA","2019-12-07 15:00","2019-12-07 15:59","4.634922"
"SUBA","2019-12-07 14:00","2019-12-07 14:59","4.818224"
"SUBA","2019-12-07 13:00","2019-12-07 13:59","4.032644"
"SUBA","2019-12-07 12:00","2019-12-07 12:59","3.875528"
"SUBA","2019-12-07 11:00","2019-12-07 11:59","4.661108"
"SUBA","2019-12-07 10:00","2019-12-07 10:59","4.294504"
"SUBA","2019-12-07 09:00","2019-12-07 09:59","6.520314"
"SUBA","2019-12-07 08:00","2019-12-07 08:59","11.076678"
"SUBA","2019-12-07 07:00","2019-12-07 07:59","6.232268"
"SUBA","2019-12-07 06:00","2019-12-07 06:59","5.289572"
"SUBA","2019-12-07 05:00","2019-12-07 05:59","5.577618"
"SUBA","2019-12-07 04:00","2019-12-07 04:59","5.132456"
"SUBA","2019-12-07 03:00","2019-12-07 03:59","3.980272"
"SUBA","2019-12-07 02:00","2019-12-07 02:59","3.954086"
"SUBA","2019-12-07 01:00","2019-12-07 01:59","4.661108"
"SUBA","2019-12-07 00:00","2019-12-07 00:59","4.503992"
"SUBA","2019-12-06 23:00","2019-12-06 23:59","4.530178"
"SUBA","2019-12-06 22:00","2019-12-06 22:59","4.242132"
"SUBA","2019-12-06 21:00","2019-12-06 21:59","4.687294"
"SUBA","2019-12-06 20:00","2019-12-06 20:59","4.608736"
"SUBA","2019-12-06 19:00","2019-12-06 19:59","4.45162"
"SUBA","2019-12-06 18:00","2019-12-06 18:59","4.792038"
"SUBA","2019-12-06 17:00","2019-12-06 17:59","5.525246"
"SUBA","2019-12-06 16:00","2019-12-06 16:59","6.755988"
"SUBA","2019-12-06 15:00","2019-12-06 15:59","7.436824"
"SUBA","2019-12-06 14:00","2019-12-06 14:59","3.901714"
"SUBA","2019-12-06 13:00","2019-12-06 13:59","3.744598"
"SUBA","2019-12-06 12:00","2019-12-06 12:59","5.158642"
"SUBA","2019-12-06 11:00","2019-12-06 11:59","6.703616"
"SUBA","2019-12-06 10:00","2019-12-06 10:59","6.101338"
"SUBA","2019-12-06 09:00","2019-12-06 09:59","12.43835"
"SUBA","2019-12-06 08:00","2019-12-06 08:59","36.424726"
"SUBA","2019-12-06 07:00","2019-12-06 07:59","30.559062"
"SUBA","2019-12-06 06:00","2019-12-06 06:59","16.444808"
"SUBA","2019-12-06 05:00","2019-12-06 05:59","15.423554"
"SUBA","2019-12-06 04:00","2019-12-06 04:59","12.412164"
"SUBA","2019-12-06 03:00","2019-12-06 03:59","11.862258"
"SUBA","2019-12-06 02:00","2019-12-06 02:59","12.071746"
"SUBA","2019-12-06 01:00","2019-12-06 01:59","9.81975"
"SUBA","2019-12-06 00:00","2019-12-06 00:59","7.096406"
"SUBA","2019-12-05 23:00","2019-12-05 23:59","5.49906"
"SUBA","2019-12-05 22:00","2019-12-05 22:59","4.765852"
"SUBA","2019-12-05 21:00","2019-12-05 21:59","4.163574"
"SUBA","2019-12-05 20:00","2019-12-05 20:59","4.477806"
"SUBA","2019-12-05 19:00","2019-12-05 19:59","4.18976"
"SUBA","2019-12-05 18:00","2019-12-05 18:59","4.399248"
"SUBA","2019-12-05 17:00","2019-12-05 17:59","3.325622"
"SUBA","2019-12-05 16:00","2019-12-05 16:59","3.27325"
"SUBA","2019-12-05 15:00","2019-12-05 15:59","3.377994"
"SUBA","2019-12-05 14:00","2019-12-05 14:59","3.40418"
"SUBA","2019-12-05 13:00","2019-12-05 13:59","3.037576"
"SUBA","2019-12-05 12:00","2019-12-05 12:59","3.27325"
"SUBA","2019-12-05 11:00","2019-12-05 11:59","3.430366"
"SUBA","2019-12-05 10:00","2019-12-05 10:59","3.613668"
"SUBA","2019-12-05 09:00","2019-12-05 09:59","4.346876"
"SUBA","2019-12-05 08:00","2019-12-05 08:59","5.839478"
"SUBA","2019-12-05 07:00","2019-12-05 07:59","12.30742"
"SUBA","2019-12-05 06:00","2019-12-05 06:59","9.610262"
"SUBA","2019-12-05 05:00","2019-12-05 05:59","5.787106"
"SUBA","2019-12-05 04:00","2019-12-05 04:59","5.89185"
"SUBA","2019-12-05 03:00","2019-12-05 03:59","4.739666"
"SUBA","2019-12-05 02:00","2019-12-05 02:59","4.739666"
"SUBA","2019-12-05 01:00","2019-12-05 01:59","4.896782"
"SUBA","2019-12-05 00:00","2019-12-05 00:59","4.242132"
"SUBA","2019-12-04 23:00","2019-12-04 23:59","5.36813"
"SUBA","2019-12-04 22:00","2019-12-04 22:59","5.682362"
"SUBA","2019-12-04 21:00","2019-12-04 21:59","4.661108"
"SUBA","2019-12-04 20:00","2019-12-04 20:59","4.922968"
"SUBA","2019-12-04 19:00","2019-12-04 19:59","4.608736"
"SUBA","2019-12-04 18:00","2019-12-04 18:59","5.10627"
"SUBA","2019-12-04 17:00","2019-12-04 17:59","6.860732"
"SUBA","2019-12-04 16:00","2019-12-04 16:59","4.137388"
"SUBA","2019-12-04 15:00","2019-12-04 15:59","3.482738"
"SUBA","2019-12-04 14:00","2019-12-04 14:59","3.561296"
"SUBA","2019-12-04 13:00","2019-12-04 13:59","3.40418"
"SUBA","2019-12-04 12:00","2019-12-04 12:59","3.220878"
"SUBA","2019-12-04 11:00","2019-12-04 11:59","3.482738"
"SUBA","2019-12-04 10:00","2019-12-04 10:59","4.268318"
"SUBA","2019-12-04 09:00","2019-12-04 09:59","11.312352"
"SUBA","2019-12-04 08:00","2019-12-04 08:59","12.019374"
"SUBA","2019-12-04 07:00","2019-12-04 07:59","23.619772"
"SUBA","2019-12-04 06:00","2019-12-04 06:59","18.094526"
"SUBA","2019-12-04 05:00","2019-12-04 05:59","10.186354"
"SUBA","2019-12-04 04:00","2019-12-04 04:59","10.60533"
"SUBA","2019-12-04 03:00","2019-12-04 03:59","7.59394"
"SUBA","2019-12-04 02:00","2019-12-04 02:59","7.646312"
"SUBA","2019-12-04 01:00","2019-12-04 01:59","5.603804"
"SUBA","2019-12-04 00:00","2019-12-04 00:59","5.577618"
"SUBA","2019-12-03 23:00","2019-12-03 23:59","5.708548"
"SUBA","2019-12-03 22:00","2019-12-03 22:59","5.158642"
"SUBA","2019-12-03 21:00","2019-12-03 21:59","3.744598"
"SUBA","2019-12-03 20:00","2019-12-03 20:59","3.508924"
"SUBA","2019-12-03 19:00","2019-12-03 19:59","3.849342"
"SUBA","2019-12-03 18:00","2019-12-03 18:59","4.556364"
"SUBA","2019-12-03 17:00","2019-12-03 17:59","4.608736"
"SUBA","2019-12-03 16:00","2019-12-03 16:59","4.346876"
"SUBA","2019-12-03 15:00","2019-12-03 15:59","6.048966"
"SUBA","2019-12-03 14:00","2019-12-03 14:59","6.310826"
"SUBA","2019-12-03 13:00","2019-12-03 13:59","4.32069"
"SUBA","2019-12-03 12:00","2019-12-03 12:59","3.482738"
"SUBA","2019-12-03 11:00","2019-12-03 11:59","3.901714"
"SUBA","2019-12-03 10:00","2019-12-03 10:59","7.803428"
"SUBA","2019-12-03 09:00","2019-12-03 09:59","21.682008"
"SUBA","2019-12-03 08:00","2019-12-03 08:59","26.05507"
"SUBA","2019-12-03 07:00","2019-12-03 07:59","30.323388"
"SUBA","2019-12-03 06:00","2019-12-03 06:59","26.159814"
"SUBA","2019-12-03 05:00","2019-12-03 05:59","21.446334"
"SUBA","2019-12-03 04:00","2019-12-03 04:59","16.601924"
"SUBA","2019-12-03 03:00","2019-12-03 03:59","14.978392"
"SUBA","2019-12-03 02:00","2019-12-03 02:59","10.893376"
"SUBA","2019-12-03 01:00","2019-12-03 01:59","11.705142"
"SUBA","2019-12-03 00:00","2019-12-03 00:59","15.05695"
"SUBA","2019-12-02 23:00","2019-12-02 23:59","10.945748"
"SUBA","2019-12-02 22:00","2019-12-02 22:59","4.818224"
"SUBA","2019-12-02 21:00","2019-12-02 21:59","3.639854"
"SUBA","2019-12-02 20:00","2019-12-02 20:59","3.744598"
"SUBA","2019-12-02 19:00","2019-12-02 19:59","4.268318"
"SUBA","2019-12-02 18:00","2019-12-02 18:59","4.45162"
"SUBA","2019-12-02 17:00","2019-12-02 17:59","3.299436"
"SUBA","2019-12-02 16:00","2019-12-02 16:59","3.168506"
"SUBA","2019-12-02 15:00","2019-12-02 15:59","3.220878"
"SUBA","2019-12-02 14:00","2019-12-02 14:59","3.561296"
"SUBA","2019-12-02 13:00","2019-12-02 13:59","3.79697"
"SUBA","2019-12-02 12:00","2019-12-02 12:59","3.9279"
"SUBA","2019-12-02 11:00","2019-12-02 11:59","4.18976"
"SUBA","2019-12-02 10:00","2019-12-02 10:59","3.770784"
"SUBA","2019-12-02 09:00","2019-12-02 09:59","4.477806"
"SUBA","2019-12-02 08:00","2019-12-02 08:59","7.253522"
"SUBA","2019-12-02 07:00","2019-12-02 07:59","11.469468"
"SUBA","2019-12-02 06:00","2019-12-02 06:59","11.574212"
"SUBA","2019-12-02 05:00","2019-12-02 05:59","10.552958"
"SUBA","2019-12-02 04:00","2019-12-02 04:59","9.531704"
"SUBA","2019-12-02 03:00","2019-12-02 03:59","8.850868"
"SUBA","2019-12-02 02:00","2019-12-02 02:59","11.286166"
"SUBA","2019-12-02 01:00","2019-12-02 01:59","7.98673"
"SUBA","2019-12-02 00:00","2019-12-02 00:59","7.148778"
"SUBA","2019-12-01 23:00","2019-12-01 23:59","4.32069"
"SUBA","2019-12-01 22:00","2019-12-01 22:59","3.063762"
"SUBA","2019-12-01 21:00","2019-12-01 21:59","2.985204"
"SUBA","2019-12-01 20:00","2019-12-01 20:59","2.959018"
"SUBA","2019-12-01 19:00","2019-12-01 19:59","3.194692"
"SUBA","2019-12-01 18:00","2019-12-01 18:59","2.985204"
"SUBA","2019-12-01 17:00","2019-12-01 17:59","3.168506"
"SUBA","2019-12-01 16:00","2019-12-01 16:59","3.194692"
"SUBA","2019-12-01 15:00","2019-12-01 15:59","3.089948"
"SUBA","2019-12-01 14:00","2019-12-01 14:59","3.14232"
"SUBA","2019-12-01 13:00","2019-12-01 13:59","3.116134"
"SUBA","2019-12-01 12:00","2019-12-01 12:59","3.14232"
"SUBA","2019-12-01 11:00","2019-12-01 11:59","3.194692"
"SUBA","2019-12-01 10:00","2019-12-01 10:59","3.14232"
"SUBA","2019-12-01 09:00","2019-12-01 09:59","3.27325"
"SUBA","2019-12-01 08:00","2019-12-01 08:59","3.692226"
"SUBA","2019-12-01 07:00","2019-12-01 07:59","3.980272"
"SUBA","2019-12-01 06:00","2019-12-01 06:59","3.613668"
"SUBA","2019-12-01 05:00","2019-12-01 05:59","3.220878"
"SUBA","2019-12-01 04:00","2019-12-01 04:59","3.037576"
"SUBA","2019-12-01 03:00","2019-12-01 03:59","3.037576"
"SUBA","2019-12-01 02:00","2019-12-01 02:59","2.854274"
"SUBA","2019-12-01 01:00","2019-12-01 01:59","2.906646"
"SUBA","2019-12-01 00:00","2019-12-01 00:59","3.168506"
"SUBA","2019-11-30 23:00","2019-11-30 23:59","3.14232"
"SUBA","2019-11-30 22:00","2019-11-30 22:59","3.351808"
"SUBA","2019-11-30 21:00","2019-11-30 21:59","3.508924"
"SUBA","2019-11-30 20:00","2019-11-30 20:59","3.482738"
"SUBA","2019-11-30 19:00","2019-11-30 19:59","3.587482"
"SUBA","2019-11-30 18:00","2019-11-30 18:59","3.770784"
"SUBA","2019-11-30 17:00","2019-11-30 17:59","4.05883"
"SUBA","2019-11-30 16:00","2019-11-30 16:59","4.84441"
"SUBA","2019-11-30 15:00","2019-11-30 15:59","4.84441"
"SUBA","2019-11-30 14:00","2019-11-30 14:59","4.922968"
"SUBA","2019-11-30 13:00","2019-11-30 13:59","5.211014"
"SUBA","2019-11-30 12:00","2019-11-30 12:59","5.708548"
"SUBA","2019-11-30 11:00","2019-11-30 11:59","4.922968"
"SUBA","2019-11-30 10:00","2019-11-30 10:59","6.101338"
"SUBA","2019-11-30 09:00","2019-11-30 09:59","13.773836"
"SUBA","2019-11-30 08:00","2019-11-30 08:59","37.210306"
"SUBA","2019-11-30 07:00","2019-11-30 07:59","69.052482"
"SUBA","2019-11-30 06:00","2019-11-30 06:59","17.54462"
"SUBA","2019-11-30 05:00","2019-11-30 05:59","17.047086"
"SUBA","2019-11-30 04:00","2019-11-30 04:59","9.138914"
"SUBA","2019-11-30 03:00","2019-11-30 03:59","8.824682"
"SUBA","2019-11-30 02:00","2019-11-30 02:59","15.84253"
"SUBA","2019-11-30 01:00","2019-11-30 01:59","29.040274"
"SUBA","2019-11-30 00:00","2019-11-30 00:59","21.73438"
"SUBA","2019-11-29 23:00","2019-11-29 23:59","26.186"
"SUBA","2019-11-29 22:00","2019-11-29 22:59","23.619772"
"SUBA","2019-11-29 21:00","2019-11-29 21:59","5.211014"
"SUBA","2019-11-29 20:00","2019-11-29 20:59","4.530178"
"SUBA","2019-11-29 19:00","2019-11-29 19:59","4.45162"
"SUBA","2019-11-29 18:00","2019-11-29 18:59","3.613668"
"SUBA","2019-11-29 17:00","2019-11-29 17:59","4.006458"
"SUBA","2019-11-29 16:00","2019-11-29 16:59","4.922968"
"SUBA","2019-11-29 15:00","2019-11-29 15:59","5.289572"
"SUBA","2019-11-29 14:00","2019-11-29 14:59","4.687294"
"SUBA","2019-11-29 13:00","2019-11-29 13:59","4.922968"
"SUBA","2019-11-29 12:00","2019-11-29 12:59","5.525246"
"SUBA","2019-11-29 11:00","2019-11-29 11:59","9.138914"
"SUBA","2019-11-29 10:00","2019-11-29 10:59","6.337012"
"SUBA","2019-11-29 09:00","2019-11-29 09:59","9.741192"
"SUBA","2019-11-29 08:00","2019-11-29 08:59","18.434944"
"SUBA","2019-11-29 07:00","2019-11-29 07:59","31.711246"
"SUBA","2019-11-29 06:00","2019-11-29 06:59","8.77231"
"SUBA","2019-11-29 05:00","2019-11-29 05:59","7.646312"
"SUBA","2019-11-29 04:00","2019-11-29 04:59","4.608736"
"SUBA","2019-11-29 03:00","2019-11-29 03:59","4.399248"
"SUBA","2019-11-29 02:00","2019-11-29 02:59","4.268318"
"SUBA","2019-11-29 01:00","2019-11-29 01:59","5.734734"
"SUBA","2019-11-29 00:00","2019-11-29 00:59","8.798496"
"SUBA","2019-11-28 23:00","2019-11-28 23:59","9.68882"
"SUBA","2019-11-28 22:00","2019-11-28 22:59","6.15371"
"SUBA","2019-11-28 21:00","2019-11-28 21:59","5.944222"
"SUBA","2019-11-28 20:00","2019-11-28 20:59","5.027712"
"SUBA","2019-11-28 19:00","2019-11-28 19:59","5.289572"
"SUBA","2019-11-28 18:00","2019-11-28 18:59","4.634922"
"SUBA","2019-11-28 17:00","2019-11-28 17:59","3.53511"
"SUBA","2019-11-28 16:00","2019-11-28 16:59","3.247064"
"SUBA","2019-11-28 14:00","2019-11-28 14:59","4.45162"
"SUBA","2019-11-28 13:00","2019-11-28 13:59","3.613668"
"SUBA","2019-11-28 12:00","2019-11-28 12:59","3.901714"
"SUBA","2019-11-28 11:00","2019-11-28 11:59","3.875528"
"SUBA","2019-11-28 10:00","2019-11-28 10:59","4.687294"
"SUBA","2019-11-28 09:00","2019-11-28 09:59","7.122592"
"SUBA","2019-11-28 08:00","2019-11-28 08:59","17.93741"
"SUBA","2019-11-28 07:00","2019-11-28 07:59","25.033816"
"SUBA","2019-11-28 06:00","2019-11-28 06:59","14.585602"
"SUBA","2019-11-28 05:00","2019-11-28 05:59","12.516908"
"SUBA","2019-11-28 04:00","2019-11-28 04:59","10.34347"
"SUBA","2019-11-28 03:00","2019-11-28 03:59","12.412164"
"SUBA","2019-11-28 02:00","2019-11-28 02:59","13.22393"
"SUBA","2019-11-28 01:00","2019-11-28 01:59","11.495654"
"SUBA","2019-11-28 00:00","2019-11-28 00:59","9.400774"
"SUBA","2019-11-27 23:00","2019-11-27 23:59","13.61672"
"SUBA","2019-11-27 22:00","2019-11-27 22:59","7.358266"
"SUBA","2019-11-27 21:00","2019-11-27 21:59","4.18976"
"SUBA","2019-11-27 20:00","2019-11-27 20:59","3.9279"
"SUBA","2019-11-27 19:00","2019-11-27 19:59","4.503992"
"SUBA","2019-11-27 18:00","2019-11-27 18:59","3.744598"
"SUBA","2019-11-27 17:00","2019-11-27 17:59","3.561296"
"SUBA","2019-11-27 16:00","2019-11-27 16:59","3.27325"
"SUBA","2019-11-27 15:00","2019-11-27 15:59","3.220878"
"SUBA","2019-11-27 14:00","2019-11-27 14:59","3.194692"
"SUBA","2019-11-27 13:00","2019-11-27 13:59","3.116134"
"SUBA","2019-11-27 12:00","2019-11-27 12:59","3.377994"
"SUBA","2019-11-27 11:00","2019-11-27 11:59","3.66604"
"SUBA","2019-11-27 10:00","2019-11-27 10:59","4.085016"
"SUBA","2019-11-27 09:00","2019-11-27 09:59","4.215946"
"SUBA","2019-11-27 08:00","2019-11-27 08:59","5.211014"
"SUBA","2019-11-27 07:00","2019-11-27 07:59","5.289572"
"SUBA","2019-11-27 06:00","2019-11-27 06:59","7.33208"
"SUBA","2019-11-27 05:00","2019-11-27 05:59","9.584076"
"SUBA","2019-11-27 04:00","2019-11-27 04:59","6.5465"
"SUBA","2019-11-27 03:00","2019-11-27 03:59","5.027712"
"SUBA","2019-11-27 02:00","2019-11-27 02:59","4.739666"
"SUBA","2019-11-27 01:00","2019-11-27 01:59","4.661108"
"SUBA","2019-11-27 00:00","2019-11-27 00:59","5.420502"
"SUBA","2019-11-26 23:00","2019-11-26 23:59","4.818224"
"SUBA","2019-11-26 22:00","2019-11-26 22:59","3.901714"
"SUBA","2019-11-26 21:00","2019-11-26 21:59","3.9279"
"SUBA","2019-11-26 20:00","2019-11-26 20:59","4.45162"
"SUBA","2019-11-26 19:00","2019-11-26 19:59","5.36813"
"SUBA","2019-11-26 18:00","2019-11-26 18:59","5.813292"
"SUBA","2019-11-26 17:00","2019-11-26 17:59","3.482738"
"SUBA","2019-11-26 16:00","2019-11-26 16:59","3.325622"
"SUBA","2019-11-26 15:00","2019-11-26 15:59","3.194692"
"SUBA","2019-11-26 14:00","2019-11-26 14:59","3.508924"
"SUBA","2019-11-26 13:00","2019-11-26 13:59","3.482738"
"SUBA","2019-11-26 12:00","2019-11-26 12:59","3.53511"
"SUBA","2019-11-26 11:00","2019-11-26 11:59","3.639854"
"SUBA","2019-11-26 10:00","2019-11-26 10:59","3.744598"
"SUBA","2019-11-26 09:00","2019-11-26 09:59","4.215946"
"SUBA","2019-11-26 08:00","2019-11-26 08:59","4.687294"
"SUBA","2019-11-26 07:00","2019-11-26 07:59","5.813292"
"SUBA","2019-11-26 06:00","2019-11-26 06:59","5.734734"
"SUBA","2019-11-26 05:00","2019-11-26 05:59","6.15371"
"SUBA","2019-11-26 04:00","2019-11-26 04:59","7.436824"
"SUBA","2019-11-26 03:00","2019-11-26 03:59","7.122592"
"SUBA","2019-11-26 02:00","2019-11-26 02:59","5.10627"
"SUBA","2019-11-26 01:00","2019-11-26 01:59","4.792038"
"SUBA","2019-11-26 00:00","2019-11-26 00:59","5.865664"
"TUNAL","2019-12-31 22:00","2019-12-31 22:59","2.09488"
"TUNAL","2019-12-31 21:00","2019-12-31 21:59","2.09488"
"TUNAL","2019-12-31 20:00","2019-12-31 20:59","2.09488"
"TUNAL","2019-12-31 19:00","2019-12-31 19:59","2.35674"
"TUNAL","2019-12-31 18:00","2019-12-31 18:59","2.35674"
"TUNAL","2019-12-31 17:00","2019-12-31 17:59","2.09488"
"TUNAL","2019-12-31 16:00","2019-12-31 16:59","2.35674"
"TUNAL","2019-12-31 15:00","2019-12-31 15:59","2.35674"
"TUNAL","2019-12-31 14:00","2019-12-31 14:59","2.6186"
"TUNAL","2019-12-31 13:00","2019-12-31 13:59","2.6186"
"TUNAL","2019-12-31 12:00","2019-12-31 12:59","2.88046"
"TUNAL","2019-12-31 11:00","2019-12-31 11:59","2.88046"
"TUNAL","2019-12-31 10:00","2019-12-31 10:59","3.40418"
"TUNAL","2019-12-31 09:00","2019-12-31 09:59","4.18976"
"TUNAL","2019-12-31 08:00","2019-12-31 08:59","4.97534"
"TUNAL","2019-12-31 07:00","2019-12-31 07:59","5.76092"
"TUNAL","2019-12-31 06:00","2019-12-31 06:59","4.18976"
"TUNAL","2019-12-31 05:00","2019-12-31 05:59","3.40418"
"TUNAL","2019-12-31 04:00","2019-12-31 04:59","2.88046"
"TUNAL","2019-12-31 03:00","2019-12-31 03:59","2.35674"
"TUNAL","2019-12-31 02:00","2019-12-31 02:59","2.6186"
"TUNAL","2019-12-31 01:00","2019-12-31 01:59","3.40418"
"TUNAL","2019-12-31 00:00","2019-12-31 00:59","3.9279"
"TUNAL","2019-12-30 23:00","2019-12-30 23:59","4.18976"
"TUNAL","2019-12-30 22:00","2019-12-30 22:59","3.9279"
"TUNAL","2019-12-30 21:00","2019-12-30 21:59","3.40418"
"TUNAL","2019-12-30 20:00","2019-12-30 20:59","3.40418"
"TUNAL","2019-12-30 19:00","2019-12-30 19:59","2.88046"
"TUNAL","2019-12-30 18:00","2019-12-30 18:59","2.6186"
"TUNAL","2019-12-30 17:00","2019-12-30 17:59","2.88046"
"TUNAL","2019-12-30 16:00","2019-12-30 16:59","2.6186"
"TUNAL","2019-12-30 15:00","2019-12-30 15:59","2.88046"
"TUNAL","2019-12-30 14:00","2019-12-30 14:59","3.40418"
"TUNAL","2019-12-30 13:00","2019-12-30 13:59","3.14232"
"TUNAL","2019-12-30 12:00","2019-12-30 12:59","3.40418"
"TUNAL","2019-12-30 11:00","2019-12-30 11:59","3.9279"
"TUNAL","2019-12-30 10:00","2019-12-30 10:59","6.28464"
"TUNAL","2019-12-30 09:00","2019-12-30 09:59","3.66604"
"TUNAL","2019-12-30 08:00","2019-12-30 08:59","2.35674"
"TUNAL","2019-12-30 07:00","2019-12-30 07:59","2.88046"
"TUNAL","2019-12-30 06:00","2019-12-30 06:59","3.14232"
"TUNAL","2019-12-30 05:00","2019-12-30 05:59","2.6186"
"TUNAL","2019-12-30 04:00","2019-12-30 04:59","1.83302"
"TUNAL","2019-12-30 03:00","2019-12-30 03:59","1.83302"
"TUNAL","2019-12-30 02:00","2019-12-30 02:59","2.09488"
"TUNAL","2019-12-30 01:00","2019-12-30 01:59","1.83302"
"TUNAL","2019-12-30 00:00","2019-12-30 00:59","2.09488"
"TUNAL","2019-12-29 23:00","2019-12-29 23:59","2.09488"
"TUNAL","2019-12-29 22:00","2019-12-29 22:59","2.09488"
"TUNAL","2019-12-29 21:00","2019-12-29 21:59","2.35674"
"TUNAL","2019-12-29 20:00","2019-12-29 20:59","2.35674"
"TUNAL","2019-12-29 19:00","2019-12-29 19:59","2.6186"
"TUNAL","2019-12-29 18:00","2019-12-29 18:59","2.35674"
"TUNAL","2019-12-29 17:00","2019-12-29 17:59","2.88046"
"TUNAL","2019-12-29 16:00","2019-12-29 16:59","2.6186"
"TUNAL","2019-12-29 15:00","2019-12-29 15:59","2.88046"
"TUNAL","2019-12-29 14:00","2019-12-29 14:59","2.35674"
"TUNAL","2019-12-29 13:00","2019-12-29 13:59","1.83302"
"TUNAL","2019-12-29 12:00","2019-12-29 12:59","2.09488"
"TUNAL","2019-12-29 11:00","2019-12-29 11:59","2.35674"
"TUNAL","2019-12-29 10:00","2019-12-29 10:59","2.35674"
"TUNAL","2019-12-29 09:00","2019-12-29 09:59","2.88046"
"TUNAL","2019-12-29 08:00","2019-12-29 08:59","3.66604"
"TUNAL","2019-12-29 07:00","2019-12-29 07:59","6.28464"
"TUNAL","2019-12-29 06:00","2019-12-29 06:59","4.71348"
"TUNAL","2019-12-29 05:00","2019-12-29 05:59","3.40418"
"TUNAL","2019-12-29 04:00","2019-12-29 04:59","3.40418"
"TUNAL","2019-12-29 03:00","2019-12-29 03:59","3.40418"
"TUNAL","2019-12-29 02:00","2019-12-29 02:59","4.71348"
"TUNAL","2019-12-29 01:00","2019-12-29 01:59","3.40418"
"TUNAL","2019-12-29 00:00","2019-12-29 00:59","3.66604"
"TUNAL","2019-12-28 23:00","2019-12-28 23:59","4.18976"
"TUNAL","2019-12-28 22:00","2019-12-28 22:59","3.14232"
"TUNAL","2019-12-28 21:00","2019-12-28 21:59","2.6186"
"TUNAL","2019-12-28 20:00","2019-12-28 20:59","2.88046"
"TUNAL","2019-12-28 19:00","2019-12-28 19:59","2.6186"
